pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,carga,fecha
1.0,33.1,9435.8,8334.1,9.0,0.6532968122,9.0603560912,14986102.7,2.0,4000.0,2021-06-01 20:12:43.710002
1.0,30.1,9435.8,8334.1,9.0,0.5858442672,7.9427979630,16078047.3,2.0,4000.0,2021-06-01 20:12:44.770503
1.0,30.1,7598.4,6942.2,9.0,0.5808369886,7.8964586770,15979853.2,2.0,4000.0,2021-06-01 20:12:45.844003
1.0,30.1,7598.4,6942.2,9.0,0.5758250390,7.8499463218,15881200.8,2.0,4000.0,2021-06-01 20:12:46.916503
1.0,30.1,7598.4,6942.2,9.0,0.5708738121,7.8042127780,15784382.0,2.0,4000.0,2021-06-01 20:12:47.968502
1.0,27.9,6564.1,5999.1,9.0,0.4974790639,6.7596446789,19821816.8,2.0,4000.0,2021-06-01 20:12:49.022003
1.0,27.9,6564.1,5999.1,9.0,0.4974790639,6.7596446789,19821816.8,2.0,4000.0,2021-06-01 20:12:50.077503
1.0,27.9,6564.1,5999.1,9.0,0.4974790639,6.7596446789,19821816.8,2.0,4000.0,2021-06-01 20:12:51.132002
1.0,30.1,6564.1,5999.1,9.0,0.3551341829,4.3379885924,23022977.9,2.0,4000.0,2021-06-01 20:12:52.179554
1.0,30.4,6564.1,5999.1,9.0,0.3558367276,4.3477906618,23188044.6,2.0,4000.0,2021-06-01 20:12:52.962054
1.0,30.8,6564.1,5999.1,9.0,0.3567921162,4.3611159396,23411656.0,2.0,4000.0,2021-06-01 20:12:54.022557
1.0,0.0,0.0,0.0,0.0,0.0001383214,0.0000000000,2922503.8,2.0,5000.0,2021-06-01 20:13:54.119555
1.0,0.0,0.0,0.0,0.0,0.0001383214,0.0000000000,2922503.8,2.0,5000.0,2021-06-01 20:13:54.174056
1.0,0.0,0.0,0.0,0.0,0.0001419805,0.0000000000,1868.7,2.0,5000.0,2021-06-01 20:13:55.226054
1.0,0.0,0.0,0.0,0.0,0.0001419805,0.0000000000,1868.7,2.0,5000.0,2021-06-01 20:13:56.285556
1.0,0.0,0.0,0.0,0.0,0.0001419805,0.0000000000,1868.7,2.0,5000.0,2021-06-01 20:13:56.362095
1.0,0.0,0.0,0.0,0.0,0.0001419805,0.0000000000,1868.7,2.0,5000.0,2021-06-01 20:13:57.419057
1.0,0.0,0.0,0.0,76.4,0.0001419805,0.0000000000,1868.7,2.0,5000.0,2021-06-01 20:13:58.473054
1.0,0.0,0.0,0.0,76.4,0.0001419805,0.0000000000,1868.7,2.0,5000.0,2021-06-01 20:13:59.652054
1.0,0.0,0.0,0.0,76.4,0.0001419805,0.0000000000,1868.7,2.0,5000.0,2021-06-01 20:14:00.718557
1.0,0.0,0.0,0.0,76.4,0.0001419805,0.0000000000,1868.7,2.0,5000.0,2021-06-01 20:14:01.775556
1.0,0.0,0.0,0.0,76.4,0.0001419805,0.0000000000,1773.0,2.0,5000.0,2021-06-01 20:14:02.832055
1.0,0.0,0.0,0.0,76.4,0.0001348841,0.0000000000,1771.4,2.0,5000.0,2021-06-01 20:14:02.977554
1.0,4.8,2378.9,1838.5,201.3,0.0474072622,0.7039449140,135490.6,2.0,5000.0,2021-06-01 20:14:04.025054
1.0,6.1,2378.9,1838.5,201.3,0.0604467494,0.8980740527,172371.9,2.0,5000.0,2021-06-01 20:14:05.078556
1.0,6.1,2378.9,1838.5,201.3,0.0604467494,0.8980740527,172371.9,2.0,5000.0,2021-06-01 20:14:05.277097
1.0,6.1,2378.9,1838.5,201.3,0.0604467494,0.8980740527,172371.9,2.0,5000.0,2021-06-01 20:14:06.349554
1.0,6.1,2378.9,1838.5,201.3,0.0604467494,0.8980740527,172371.9,2.0,5000.0,2021-06-01 20:14:07.362097
1.0,12.2,5104.0,4036.0,201.3,0.1641334883,2.5717363780,326114.9,2.0,5000.0,2021-06-01 20:14:08.412057
1.0,12.2,5104.0,4036.0,201.3,0.1641334883,2.5717363780,326114.9,2.0,5000.0,2021-06-01 20:14:09.467554
1.0,12.2,5104.0,4036.0,201.3,0.1641334883,2.5717363780,326114.9,2.0,5000.0,2021-06-01 20:14:09.565054
1.0,12.2,5104.0,4036.0,201.3,0.1641270182,2.5717363780,325957.6,2.0,5000.0,2021-06-01 20:14:10.616057
1.0,12.2,6411.2,5090.1,243.5,0.1641263563,2.5717363780,325941.6,2.0,5000.0,2021-06-01 20:14:11.669054
1.0,12.2,6411.2,5090.1,243.5,0.1641262352,2.5717363780,325938.6,2.0,5000.0,2021-06-01 20:14:11.861554
1.0,12.2,6411.2,5090.1,243.5,0.1641255764,2.5717363780,325922.6,2.0,5000.0,2021-06-01 20:14:12.911554
1.0,12.2,8324.6,6844.5,214.5,0.3226010555,4.3527370665,596236.2,2.0,5000.0,2021-06-01 20:14:13.967054
1.0,12.2,8324.6,6844.5,214.5,0.3226010555,4.3527370665,596236.2,2.0,5000.0,2021-06-01 20:14:14.065054
1.0,12.2,8324.6,6844.5,214.5,0.3226010555,4.3527370665,596236.2,2.0,5000.0,2021-06-01 20:14:15.125555
1.0,13.4,9149.7,7535.6,214.5,0.3485484257,4.7842743611,621260.3,2.0,5000.0,2021-06-01 20:14:16.186056
1.0,15.0,9257.5,7626.0,214.5,0.3658290868,5.0457441808,665475.7,2.0,5000.0,2021-06-01 20:14:17.252054
1.0,16.6,10123.8,8350.6,214.5,0.3934821031,5.4917745921,706491.1,2.0,5000.0,2021-06-01 20:14:18.311057
1.0,16.6,12104.8,10179.0,214.5,0.3934821031,5.4917745921,706491.1,2.0,5000.0,2021-06-01 20:14:19.375555
1.0,16.6,12104.8,10179.0,255.2,0.3934821031,5.4917745921,706491.1,2.0,5000.0,2021-06-01 20:14:20.421056
1.0,15.0,12104.8,10179.0,258.7,0.4153554070,5.6059521215,749159.8,2.0,5000.0,2021-06-01 20:14:21.477054
1.0,16.0,12104.8,10179.0,235.3,0.4238151194,5.7279574735,776936.7,2.0,5000.0,2021-06-01 20:14:22.539054
1.0,15.7,12104.8,10179.0,230.0,0.6781825228,9.4135064321,11044553.5,2.0,5000.0,2021-06-01 20:14:23.588054
1.0,15.7,12104.8,10179.0,232.6,0.6781825228,9.4135064321,11044553.5,2.0,5000.0,2021-06-01 20:14:24.646054
1.0,15.7,11305.5,9509.5,235.3,0.6781825228,9.4135064321,11044553.5,2.0,5000.0,2021-06-01 20:14:25.703591
1.0,15.7,11196.8,9418.5,238.0,0.6781825228,9.4135064321,11044553.5,2.0,5000.0,2021-06-01 20:14:26.771054
1.0,15.7,11090.1,9329.4,256.1,0.6781825228,9.4135064321,11044553.5,2.0,5000.0,2021-06-01 20:14:27.816054
1.0,15.7,11248.4,9504.6,258.7,0.6781825228,9.4135064321,11044553.5,2.0,5000.0,2021-06-01 20:14:28.868554
1.0,15.7,11381.3,9617.1,261.3,0.6781825228,9.4135064321,11044553.5,2.0,5000.0,2021-06-01 20:14:29.923055
1.0,15.7,11514.4,9729.8,264.0,0.6781825228,9.4135064321,11044553.5,2.0,5000.0,2021-06-01 20:14:30.982054
1.0,15.7,11647.3,9842.4,283.0,0.6781825228,9.4135064321,11044553.5,2.0,5000.0,2021-06-01 20:14:32.035054
1.0,15.7,13051.0,11025.9,264.2,0.7539389946,10.2174773545,12315449.1,2.0,5000.0,2021-06-01 20:14:33.097054
1.0,15.2,14066.7,11885.6,228.9,0.7191715395,9.6489197823,11768694.6,2.0,5000.0,2021-06-01 20:14:34.152055
1.0,20.8,14066.7,11885.6,231.3,0.8823194150,12.1305248212,14397046.6,2.0,5000.0,2021-06-01 20:14:35.229557
1.0,18.9,14066.7,11885.6,233.8,0.8340681588,11.3554710049,13625744.4,2.0,5000.0,2021-06-01 20:14:36.278555
1.0,18.7,14066.7,11885.6,252.5,0.8273419434,11.2553975745,13515314.5,2.0,5000.0,2021-06-01 20:14:37.334554
1.0,22.1,12862.5,10889.4,252.5,0.7031302800,9.5912760943,14539696.1,2.0,5000.0,2021-06-01 20:14:38.391555
1.0,22.1,11834.6,10018.5,252.5,0.7031302800,9.5912760943,14539696.1,2.0,5000.0,2021-06-01 20:14:39.443555
1.0,22.1,11701.9,9905.8,252.5,0.7031302800,9.5912760943,14539696.1,2.0,5000.0,2021-06-01 20:14:40.499055
1.0,22.1,11568.9,9793.3,252.5,0.7031302800,9.5912760943,14539696.1,2.0,5000.0,2021-06-01 20:14:41.561554
1.0,22.1,11433.7,9678.9,239.1,0.7031302800,9.5912760943,14539696.1,2.0,5000.0,2021-06-01 20:14:42.629559
1.0,22.1,9306.3,8063.1,203.8,0.7031302800,9.5912760943,14539696.1,2.0,5000.0,2021-06-01 20:14:43.692055
1.0,22.1,9393.7,8141.0,128.5,0.7031302800,9.5912760943,14539696.1,2.0,5000.0,2021-06-01 20:14:44.740554
1.0,22.1,9481.2,8218.8,128.5,0.7031302800,9.5912760943,14539696.1,2.0,5000.0,2021-06-01 20:14:45.796054
1.0,22.1,9568.8,8296.8,131.9,0.7031302800,9.5912760943,14539696.1,2.0,5000.0,2021-06-01 20:14:46.854554
1.0,17.8,8147.3,7252.1,131.3,0.6677111088,9.0681152061,15904069.9,2.0,5000.0,2021-06-01 20:14:47.906055
1.0,17.7,8214.1,7311.7,127.9,0.6633793359,9.0013105021,15834104.5,2.0,5000.0,2021-06-01 20:14:48.965553
1.0,12.7,8280.8,7371.0,127.9,0.6163046166,8.1641463078,17284292.7,2.0,5000.0,2021-06-01 20:14:50.024054
1.0,12.7,8123.6,7230.2,39.2,0.6128279124,8.1131034433,17179816.5,2.0,5000.0,2021-06-01 20:14:51.095053
1.0,12.6,8035.0,7151.0,39.2,0.5737914810,7.6825187905,16475227.1,2.0,5000.0,2021-06-01 20:14:52.235057
1.0,12.5,7941.2,7068.0,39.2,0.4351590108,6.0755386585,17005066.2,2.0,5000.0,2021-06-01 20:14:53.339060
1.0,16.7,6662.7,5977.1,39.2,0.4096687980,5.5710110715,21838895.5,2.0,5000.0,2021-06-01 20:14:53.470053
1.0,16.7,6662.7,5977.1,39.2,0.4110955331,5.5823488904,21977279.4,2.0,5000.0,2021-06-01 20:14:54.534054
1.0,0.0,1.2,1.1,0.0,0.0001300819,0.0000000000,0.0,2.0,6000.0,2021-06-01 20:15:54.672554
1.0,0.0,1.1,1.1,0.0,0.0001252759,0.0000000000,0.0,2.0,6000.0,2021-06-01 20:15:55.743054
1.0,0.0,1.1,1.1,0.0,0.0001250291,0.0000000000,0.0,2.0,6000.0,2021-06-01 20:15:56.781055
1.0,0.0,1.1,1.0,0.0,0.0001250291,0.0000000000,0.0,2.0,6000.0,2021-06-01 20:15:57.921554
1.0,10.4,1007.8,720.3,76.3,0.0483986492,0.8165944346,265883.7,2.0,6000.0,2021-06-01 20:15:58.865555
1.0,10.4,1007.8,720.3,76.3,0.0483986492,0.8165944346,265883.7,2.0,6000.0,2021-06-01 20:15:59.917054
1.0,10.4,1007.8,720.3,76.3,0.0483986492,0.8165944346,265883.7,2.0,6000.0,2021-06-01 20:16:00.976057
1.0,10.4,1007.8,720.3,76.3,0.0483986492,0.8165944346,265883.7,2.0,6000.0,2021-06-01 20:16:01.163058
1.0,10.4,1007.8,720.3,76.3,0.0483986492,0.8165944346,265883.7,2.0,6000.0,2021-06-01 20:16:02.211054
1.0,10.4,1007.8,720.3,76.3,0.0483986492,0.8165944346,265883.7,2.0,6000.0,2021-06-01 20:16:03.267554
1.0,10.4,2680.7,2026.4,76.3,0.0483986492,0.8165944346,265883.7,2.0,6000.0,2021-06-01 20:16:04.323554
1.0,10.4,2954.9,2222.3,76.3,0.0483986492,0.8165944346,265883.7,2.0,6000.0,2021-06-01 20:16:05.371058
1.0,10.4,2954.9,2222.3,76.3,0.0483986492,0.8165944346,265883.7,2.0,6000.0,2021-06-01 20:16:06.441554
1.0,10.4,3478.7,2631.2,76.3,0.0483919858,0.8165944346,265883.7,2.0,6000.0,2021-06-01 20:16:07.480055
1.0,16.4,3478.7,2631.2,76.3,0.1476850630,2.3789550029,234276.8,2.0,6000.0,2021-06-01 20:16:08.535054
1.0,17.6,3478.7,2631.2,76.3,0.1593464871,2.5706880616,264526.9,2.0,6000.0,2021-06-01 20:16:09.588055
1.0,17.6,3478.7,2631.2,76.3,0.1593464871,2.5706880616,264526.9,2.0,6000.0,2021-06-01 20:16:09.776056
1.0,20.7,3478.7,2631.2,76.3,0.1862344964,3.0017856458,299315.2,2.0,6000.0,2021-06-01 20:16:10.827554
1.0,20.1,3478.7,2631.2,76.3,0.1802170544,2.9028814377,283701.1,2.0,6000.0,2021-06-01 20:16:11.882054
1.0,20.1,3478.7,2631.2,65.2,0.1801523542,2.9018199424,283535.6,2.0,6000.0,2021-06-01 20:16:11.965554
1.0,20.0,3297.0,2501.3,106.1,0.1793654194,2.8889091971,281496.7,2.0,6000.0,2021-06-01 20:16:13.012097
1.0,22.0,6312.7,5254.3,387.1,0.4735228814,6.6929362700,551827.5,2.0,6000.0,2021-06-01 20:16:14.068054
1.0,22.0,6312.7,5254.3,387.1,0.4735228814,6.6929362700,551827.5,2.0,6000.0,2021-06-01 20:16:14.236556
1.0,22.0,6011.9,5019.3,387.1,0.4735228814,6.6929362700,551827.5,2.0,6000.0,2021-06-01 20:16:15.289554
1.0,22.0,7094.0,5953.0,387.1,0.4735228814,6.6929362700,551827.5,2.0,6000.0,2021-06-01 20:16:16.343554
1.0,22.0,7055.4,5922.8,387.1,0.4735228814,6.6929362700,551827.5,2.0,6000.0,2021-06-01 20:16:17.400555
1.0,22.0,10031.2,8710.8,387.1,0.4735228814,6.6929362700,551827.5,2.0,6000.0,2021-06-01 20:16:18.455554
1.0,22.0,10031.2,8710.8,387.1,0.4735228814,6.6929362700,551827.5,2.0,6000.0,2021-06-01 20:16:19.516056
1.0,22.0,11814.2,10275.6,387.1,0.4735228814,6.6929362700,551827.5,2.0,6000.0,2021-06-01 20:16:20.596554
1.0,23.4,11814.2,10275.6,387.1,0.4954114814,7.0435849974,580099.6,2.0,6000.0,2021-06-01 20:16:21.658554
1.0,25.3,11814.2,10275.6,452.2,0.5451302189,7.8627651153,628238.3,2.0,6000.0,2021-06-01 20:16:22.711555
1.0,30.2,11792.3,10348.2,433.2,0.6137170392,8.9663679156,4093323.1,2.0,6000.0,2021-06-01 20:16:23.768555
1.0,29.6,11792.3,10348.2,519.4,0.5862011769,8.5136797993,4066109.2,2.0,6000.0,2021-06-01 20:16:24.822055
1.0,29.6,11792.3,10348.2,519.4,0.6466849468,9.1107456334,4141621.2,2.0,6000.0,2021-06-01 20:16:25.878054
1.0,29.5,11792.3,10348.2,519.4,0.6428346167,9.0474936489,4137817.2,2.0,6000.0,2021-06-01 20:16:26.936557
1.0,29.4,11792.3,10348.2,519.4,0.5988187867,8.5717448756,4084433.0,2.0,6000.0,2021-06-01 20:16:27.996056
1.0,29.2,13253.0,11629.9,447.2,0.6177787081,8.5832016693,7250849.9,2.0,6000.0,2021-06-01 20:16:29.060054
1.0,29.1,13253.0,11629.9,447.2,0.6139574645,8.5198899003,7247013.5,2.0,6000.0,2021-06-01 20:16:30.131557
1.0,26.3,13253.0,11629.9,447.2,0.5833773628,8.0279262386,6813469.3,2.0,6000.0,2021-06-01 20:16:31.178054
1.0,25.7,13253.0,11629.9,447.2,0.5755425735,7.9008151117,6745315.5,2.0,6000.0,2021-06-01 20:16:32.229554
1.0,28.9,13253.0,11629.9,447.2,0.6261055673,8.7103153826,7616163.0,2.0,6000.0,2021-06-01 20:16:33.290554
1.0,35.4,10241.2,8966.3,432.4,0.6968487059,9.5937725850,10966935.1,2.0,6000.0,2021-06-01 20:16:34.342554
1.0,35.9,10241.2,8966.3,470.0,0.6968487059,9.5937725850,10966935.1,2.0,6000.0,2021-06-01 20:16:35.405554
1.0,36.4,11797.4,10328.7,475.2,0.6968487059,9.5937725850,10966935.1,2.0,6000.0,2021-06-01 20:16:36.473555
1.0,36.6,11797.4,10328.7,480.4,0.6968487059,9.5937725850,10966935.1,2.0,6000.0,2021-06-01 20:16:37.543556
1.0,36.6,11797.4,10328.7,551.1,0.7755756054,10.3432064140,12218669.7,2.0,6000.0,2021-06-01 20:16:38.609054
1.0,36.6,11797.4,10328.7,551.1,0.7755756054,10.3432064140,12218669.7,2.0,6000.0,2021-06-01 20:16:39.653096
1.0,36.6,11795.4,10522.7,551.1,0.7755756054,10.3432064140,12218669.7,2.0,6000.0,2021-06-01 20:16:40.710554
1.0,36.6,11909.5,10626.8,551.1,0.7755756054,10.3432064140,12218669.7,2.0,6000.0,2021-06-01 20:16:41.766054
1.0,36.6,12023.2,10730.6,551.1,0.7755756054,10.3432064140,12218669.7,2.0,6000.0,2021-06-01 20:16:42.821554
1.0,35.9,12137.3,10834.7,469.0,0.7243026461,9.9483570697,11464129.3,2.0,6000.0,2021-06-01 20:16:43.876554
1.0,35.8,12978.7,11601.9,469.0,0.7196884352,9.8760583183,11391787.7,2.0,6000.0,2021-06-01 20:16:44.938554
1.0,31.9,12978.7,11601.9,469.0,0.6775098884,9.2213287713,10720215.7,2.0,6000.0,2021-06-01 20:16:46.004053
1.0,31.2,12136.3,10832.9,469.0,0.6680180348,9.0738080553,10570706.1,2.0,6000.0,2021-06-01 20:16:47.054054
1.0,29.1,12022.5,10729.0,428.0,0.6925451780,9.4258409650,11505015.5,2.0,6000.0,2021-06-01 20:16:48.102054
1.0,27.7,9667.5,8653.5,391.0,0.6487309435,8.7337726501,10717662.9,2.0,6000.0,2021-06-01 20:16:49.155055
1.0,27.2,8921.7,8183.8,391.0,0.6437675073,8.6568643894,10638500.3,2.0,6000.0,2021-06-01 20:16:50.214054
1.0,26.7,8921.7,8183.8,391.0,0.6388228365,8.5802468971,10559786.3,2.0,6000.0,2021-06-01 20:16:51.268055
1.0,26.2,8921.7,8183.8,391.0,0.5263544753,7.3019125663,12196842.0,2.0,6000.0,2021-06-01 20:16:52.328055
1.0,25.8,8921.7,8183.8,257.5,0.4977798663,6.8362541073,11772226.1,2.0,6000.0,2021-06-01 20:16:53.383554
1.0,23.3,8921.7,8183.8,259.2,0.4977798663,6.8362541073,11772226.1,2.0,6000.0,2021-06-01 20:16:54.453591
1.0,23.3,8921.7,8183.8,272.0,0.4977798663,6.8362541073,11772226.1,2.0,6000.0,2021-06-01 20:16:55.512057
1.0,18.4,8921.7,8183.8,137.2,0.4114527659,5.4499011671,12604582.7,2.0,6000.0,2021-06-01 20:16:56.563557
1.0,18.4,5666.6,5249.2,137.2,0.4114527659,5.4499011671,12604582.7,2.0,6000.0,2021-06-01 20:16:57.619554
1.0,27.9,5873.0,5443.7,123.1,0.2403254266,2.8707597606,11142247.7,2.0,6000.0,2021-06-01 20:16:58.677055
1.0,27.9,5873.0,5443.7,123.1,0.2403254266,2.8707597606,11142247.7,2.0,6000.0,2021-06-01 20:16:59.732055
1.0,27.9,1635.6,1524.3,123.1,0.2403254266,2.8707597606,11142247.7,2.0,6000.0,2021-06-01 20:17:00.793554
1.0,27.9,1610.7,1500.5,110.8,0.2403254266,2.8707597606,11142247.7,2.0,6000.0,2021-06-01 20:17:01.857554
1.0,27.9,1581.2,1472.7,109.1,0.2403254266,2.8707597606,11142247.7,2.0,6000.0,2021-06-01 20:17:02.905595
1.0,27.9,1549.4,1442.3,107.5,0.2403254266,2.8707597606,11142247.7,2.0,6000.0,2021-06-01 20:17:03.959054
1.0,27.9,1520.6,1415.1,105.8,0.2403254266,2.8707597606,11142247.7,2.0,6000.0,2021-06-01 20:17:05.012054
1.0,27.9,1491.7,1387.8,104.1,0.2403254266,2.8707597606,11142247.7,2.0,6000.0,2021-06-01 20:17:06.071592
1.0,27.9,1474.6,1371.7,103.2,0.2403254266,2.8707597606,11142247.7,2.0,6000.0,2021-06-01 20:17:06.695055
1.0,27.9,1473.0,1370.2,103.1,0.2260904165,2.6604110792,10594386.6,2.0,6000.0,2021-06-01 20:17:06.751054
1.0,0.0,0.0,0.0,0.0,0.0001187235,0.0000000000,6352032.7,2.0,7000.0,2021-06-01 20:18:06.848557
1.0,0.0,0.0,0.0,0.0,0.0000971874,0.0000000000,3118009.7,2.0,7000.0,2021-06-01 20:18:07.898054
1.0,0.0,399.5,226.2,0.0,0.0001037239,0.0000000000,2822867.4,2.0,7000.0,2021-06-01 20:18:08.953096
1.0,0.0,399.5,226.2,0.0,0.0001037239,0.0000000000,2822867.4,2.0,7000.0,2021-06-01 20:18:09.065554
1.0,0.0,399.5,226.2,0.0,0.0000995194,0.0000000000,0.0,2.0,7000.0,2021-06-01 20:18:10.116554
1.0,0.0,399.5,226.2,0.0,0.0001042155,0.0000000000,0.0,2.0,7000.0,2021-06-01 20:18:11.172555
1.0,0.0,399.5,226.2,0.0,0.0001042155,0.0000000000,0.0,2.0,7000.0,2021-06-01 20:18:11.264595
1.0,0.0,399.5,226.2,0.0,0.0001042155,0.0000000000,0.0,2.0,7000.0,2021-06-01 20:18:12.319056
1.0,0.0,399.5,226.2,0.0,0.0001042155,0.0000000000,0.0,2.0,7000.0,2021-06-01 20:18:13.363557
1.0,0.0,2133.4,1612.5,171.6,0.0000981348,0.0000000000,0.0,2.0,7000.0,2021-06-01 20:18:14.412054
1.0,0.0,2133.4,1612.5,171.6,0.0000984635,0.0000000000,0.0,2.0,7000.0,2021-06-01 20:18:15.480056
1.0,0.0,2133.4,1612.5,171.6,0.0000978398,0.0000000000,0.0,2.0,7000.0,2021-06-01 20:18:16.551555
1.0,0.0,2791.8,2138.9,171.6,0.0000972453,0.0000000000,0.0,2.0,7000.0,2021-06-01 20:18:17.563055
1.0,5.3,2924.4,2213.9,171.6,0.1771470173,2.3372158013,410217.9,2.0,7000.0,2021-06-01 20:18:18.609554
1.0,5.3,2924.4,2213.9,171.6,0.1771470173,2.3372158013,410217.9,2.0,7000.0,2021-06-01 20:18:19.665057
1.0,5.3,2924.4,2213.9,171.6,0.1771470173,2.3372158013,410217.9,2.0,7000.0,2021-06-01 20:18:19.765057
1.0,5.3,2924.4,2213.9,171.6,0.1771412291,2.3372158013,410217.9,2.0,7000.0,2021-06-01 20:18:20.829554
1.0,5.3,2924.4,2213.9,171.6,0.1771406168,2.3372158013,410217.9,2.0,7000.0,2021-06-01 20:18:21.868056
1.0,5.3,2924.4,2213.9,171.6,0.1771399951,2.3372158013,410217.9,2.0,7000.0,2021-06-01 20:18:22.926557
1.0,11.4,6508.6,5391.2,387.1,0.3062744668,4.5619210403,657460.5,2.0,7000.0,2021-06-01 20:18:23.995054
1.0,11.4,6508.6,5391.2,387.1,0.3062744668,4.5619210403,657460.5,2.0,7000.0,2021-06-01 20:18:24.166054
1.0,13.6,6508.6,5391.2,447.8,0.3734401955,5.4712705915,814469.8,2.0,7000.0,2021-06-01 20:18:25.220055
1.0,13.6,6508.6,5391.2,633.0,0.3734401955,5.4712705915,814469.8,2.0,7000.0,2021-06-01 20:18:26.274555
1.0,13.6,6508.6,5391.2,640.2,0.3734401955,5.4712705915,814469.8,2.0,7000.0,2021-06-01 20:18:27.348058
1.0,14.0,8770.2,7382.0,678.5,0.4644079280,7.0315808502,786614.1,2.0,7000.0,2021-06-01 20:18:28.409057
1.0,14.0,8770.2,7382.0,686.6,0.4644079280,7.0315808502,786614.1,2.0,7000.0,2021-06-01 20:18:29.457554
1.0,14.0,8770.2,7382.0,694.8,0.4644079280,7.0315808502,786614.1,2.0,7000.0,2021-06-01 20:18:30.534554
1.0,16.4,10263.8,8644.7,703.1,0.4974457997,7.7300954772,846183.0,2.0,7000.0,2021-06-01 20:18:31.586555
1.0,16.4,10396.1,8756.6,711.2,0.4952064285,7.7077873158,841447.6,2.0,7000.0,2021-06-01 20:18:32.637055
1.0,16.4,12064.9,10197.1,704.6,0.5776416166,8.4405211222,3807303.5,2.0,7000.0,2021-06-01 20:18:33.696554
1.0,16.4,12348.4,10436.6,712.8,0.5776416166,8.4405211222,3807303.5,2.0,7000.0,2021-06-01 20:18:34.756554
1.0,16.4,12636.5,10680.2,787.8,0.5776416166,8.4405211222,3807303.5,2.0,7000.0,2021-06-01 20:18:35.829555
1.0,16.4,12921.8,10920.7,787.8,0.5776416166,8.4405211222,3807303.5,2.0,7000.0,2021-06-01 20:18:36.879554
1.0,16.4,13204.8,11160.0,787.8,0.5776416166,8.4405211222,3807303.5,2.0,7000.0,2021-06-01 20:18:37.936053
1.0,14.9,12419.0,10577.5,787.8,0.6550308632,9.2758304339,7781328.0,2.0,7000.0,2021-06-01 20:18:38.987554
1.0,18.7,13598.9,11582.7,787.8,0.7676144308,11.1926038655,7927223.6,2.0,7000.0,2021-06-01 20:18:40.052555
1.0,19.0,13730.9,11694.7,787.8,0.7676144308,11.1926038655,7927223.6,2.0,7000.0,2021-06-01 20:18:41.101554
1.0,19.2,13862.9,11807.2,708.5,0.7676144308,11.1926038655,7927223.6,2.0,7000.0,2021-06-01 20:18:42.161057
1.0,17.4,14871.4,12665.0,700.3,0.7185366330,10.3565984476,7863549.4,2.0,7000.0,2021-06-01 20:18:43.218554
1.0,26.8,14871.4,12665.0,659.0,0.6948918561,9.7854834274,11597179.4,2.0,7000.0,2021-06-01 20:18:44.287554
1.0,30.7,14871.4,12665.0,702.2,0.7609597123,10.8863314162,12705985.3,2.0,7000.0,2021-06-01 20:18:45.341554
1.0,31.3,14871.4,12665.0,702.2,0.8153799560,11.7922466359,13617779.0,2.0,7000.0,2021-06-01 20:18:46.432054
1.0,31.9,13813.2,11762.7,702.2,0.8153799560,11.7922466359,13617779.0,2.0,7000.0,2021-06-01 20:18:47.483554
1.0,32.2,11283.8,9601.3,706.1,0.7793315870,11.4495458022,13011031.3,2.0,7000.0,2021-06-01 20:18:48.543554
1.0,32.2,11283.8,9601.3,714.4,0.8818996254,12.4241879420,14735489.3,2.0,7000.0,2021-06-01 20:18:49.596054
1.0,32.2,11283.8,9601.3,722.8,0.8754018579,12.3623883247,14626134.2,2.0,7000.0,2021-06-01 20:18:50.654057
1.0,30.5,11283.8,9601.3,731.1,0.8168595675,11.4333421146,13643271.5,2.0,7000.0,2021-06-01 20:18:51.711055
1.0,30.3,11283.8,9601.3,642.6,0.8043695804,11.2725576277,13433731.6,2.0,7000.0,2021-06-01 20:18:52.782054
1.0,25.5,11283.8,9601.3,656.1,0.6515876506,8.9595473276,10682395.4,2.0,7000.0,2021-06-01 20:18:53.837554
1.0,25.5,12600.5,10860.7,766.7,0.6515876506,8.9595473276,10682395.4,2.0,7000.0,2021-06-01 20:18:54.891055
1.0,25.5,12600.5,10860.7,766.7,0.6515876506,8.9595473276,10682395.4,2.0,7000.0,2021-06-01 20:18:55.945554
1.0,23.4,10903.0,9526.6,706.5,0.6023309514,8.0953770920,11160136.8,2.0,7000.0,2021-06-01 20:18:57.005054
1.0,23.7,10903.0,9526.6,698.2,0.6055588559,8.1462055316,11241527.2,2.0,7000.0,2021-06-01 20:18:58.057054
1.0,24.0,10423.1,9111.3,689.8,0.6087959480,8.1972753219,11323381.4,2.0,7000.0,2021-06-01 20:18:59.118054
1.0,24.4,10500.8,9179.4,681.5,0.6120146649,8.2479589511,11404617.2,2.0,7000.0,2021-06-01 20:19:00.169554
1.0,24.7,10578.6,9247.7,623.0,0.6152303193,8.2986425804,11485775.7,2.0,7000.0,2021-06-01 20:19:01.220557
1.0,27.2,11067.3,9676.1,609.5,0.6398550862,8.6865734696,12106496.6,2.0,7000.0,2021-06-01 20:19:02.269555
1.0,22.3,10155.3,8880.1,596.1,0.5588732786,7.1756262795,13601593.2,2.0,7000.0,2021-06-01 20:19:03.328554
1.0,19.9,10038.9,8778.4,498.6,0.4934160117,6.4094108011,15257619.1,2.0,7000.0,2021-06-01 20:19:04.383557
1.0,19.5,9922.3,8676.7,498.6,0.4311413338,5.7340824877,16663464.3,2.0,7000.0,2021-06-01 20:19:05.443554
